"trait","comp","diff","lwr.ci","upr.ci","pval","loc"
"ADF","N_187-C_202",2.4709825816567,-0.903912019308295,5.84587718262169,0.424988018971093,"ID"
"ADF","N_188-C_202",0.540060855319656,-2.83483374564534,3.91495545628465,1,"ID"
"ADF","N_189-C_202",0.943811237352808,-2.43108336361219,4.3187058383178,0.999999999999901,"ID"
"ADF","N_19-C_202",1.62876297780587,-1.74613162315912,5.00365757877087,0.989586129047023,"ID"
"ADF","N_190-C_202",-0.331128480369529,-3.70602308133452,3.04376612059547,1,"ID"
"ADF","N_191-C_202",-0.249740164554861,-3.62463476551986,3.12515443641013,1,"ID"
"ADF","N_192-C_202",-0.448504086867164,-3.82339868783216,2.92639051409783,1,"ID"
"ADF","N_193-C_202",0.557849307512054,-2.81704529345294,3.93274390847705,1,"ID"
"ADF","N_194-C_202",2.10536942344531,-1.26952517751968,5.48026402441031,0.733106986697724,"ID"
"ADF","N_195-C_202",1.50832020280365,-1.86657439816135,4.88321480376864,0.998223750557845,"ID"
"ADF","N_196-C_202",0.0612947434039093,-3.31359985756109,3.4361893443689,1,"ID"
"ADF","N_197-C_202",2.7291822036876,-0.645712397277398,6.10407680465259,0.256195021646606,"ID"
"ADF","N_198-C_202",0.752177057571458,-2.62271754339354,4.12707165853645,1,"ID"
"ADF","N_2-C_202",1.1250065949856,-2.24988800597939,4.4999011959506,0.999999986819659,"ID"
"ADF","N_20-C_202",2.02136153664826,-1.35353306431673,5.39625613761326,0.803406211391121,"ID"
"ADF","N_21-C_202",1.79209428760287,-1.58280031336213,5.16698888856786,0.946763893164924,"ID"
"ADF","N_22-C_202",2.46121696900897,-0.913677631956025,5.83611156997396,0.430635870428725,"ID"
"ADF","N_23-C_202",1.91105310273401,-1.46384149823099,5.285947703699,0.88366431282624,"ID"
"ADF","N_24-C_202",2.29862358231481,-1.07627101865018,5.67351818327981,0.565322132501349,"ID"
"ADF","N_25-C_202",1.69774343095482,-1.67715117001018,5.07263803191981,0.977113298763873,"ID"
"ADF","N_26-C_202",1.74010515142025,-1.63478944954475,5.11499975238524,0.965935153232789,"ID"
"ADF","N_27-C_202",1.12331798233143,-2.25157661863356,4.49821258329643,0.99999998892448,"ID"
"ADF","N_28-C_202",-0.407865939306248,-3.78276054027124,2.96702866165875,1,"ID"
"ADF","N_29-C_202",0.370309460014415,-3.00458514095058,3.74520406097941,1,"ID"
"ADF","N_3-C_202",0.928262932903433,-2.44663166806156,4.30315753386843,0.999999999999983,"ID"
"ADF","N_30-C_202",1.77523326921788,-1.59966133174711,5.15012787018288,0.953130775489145,"ID"
"ADF","N_31-C_202",1.04171677013131,-2.33317783083369,4.4166113710963,0.999999999904688,"ID"
"ADF","N_32-C_202",3.55281667027765,0.177922069312659,6.92771127124265,0.0285700606196233,"ID"
"ADF","N_33-C_202",2.2131576685825,-1.16173693238249,5.58805226954749,0.639145021585991,"ID"
"ADF","N_34-C_202",0.669243476084301,-2.70565112488069,4.0441380770493,1,"ID"
"ADF","N_35-C_202",0.855715942491681,-2.51917865847331,4.23061054345668,1,"ID"
"ADF","N_36-C_202",-0.165104476541142,-3.53999907750614,3.20979012442385,1,"ID"
"ADF","N_37-C_202",0.579728347531532,-2.79516625343346,3.95462294849653,1,"ID"
"ADF","N_38-C_202",0.680900902255114,-2.69399369870988,4.05579550322011,1,"ID"
"ADF","N_39-C_202",0.309434094356089,-3.06546050660891,3.68432869532108,1,"ID"
"ADF","N_4-C_202",1.68241144527345,-1.69248315569155,5.05730604623844,0.980307380549471,"ID"
"ADF","N_40-C_202",-0.0937724722881654,-3.46866707325316,3.28112212867683,1,"ID"
"ADF","N_41-C_202",0.892882656934614,-2.48201194403038,4.26777725789961,0.999999999999999,"ID"
"ADF","N_42-C_202",0.695290565540237,-2.67960403542476,4.07018516650523,1,"ID"
"ADF","N_43-C_202",0.650579492011133,-2.72431510895386,4.02547409297613,1,"ID"
"ADF","N_44-C_202",0.623662856244945,-2.75123174472005,3.99855745720994,1,"ID"
"ADF","N_45-C_202",1.95255383197148,-1.42234076899351,5.32744843293648,0.855675079705825,"ID"
"ADF","N_46-C_202",1.29945696150383,-2.07543763946116,4.67435156246883,0.999987288093508,"ID"
"ADF","N_47-C_202",0.575780856739616,-2.79911374422538,3.95067545770461,1,"ID"
"ADF","N_48-C_202",0.927111000596213,-2.44778360036878,4.30200560156121,0.999999999999979,"ID"
"ADF","N_49-C_202",2.00840426142547,-1.36649033953952,5.38329886239047,0.814394795921876,"ID"
"ADF","N_5-C_202",1.75729002335221,-1.61760457761279,5.1321846243172,0.959993898089742,"ID"
"ADF","N_50-C_202",1.58963904058337,-1.78525556038163,4.96453364154836,0.993738843276838,"ID"
"ADF","N_51-C_202",0.805444670468386,-2.56944993049661,4.18033927143338,1,"ID"
"ADF","N_52-C_202",1.4571870378802,-1.91770756308479,4.8320816388452,0.999320780708893,"ID"
"ADF","N_53-C_202",1.12575100575541,-2.24914359520958,4.50064560672041,0.99999998920849,"ID"
"ADF","N_54-C_202",0.626726189700612,-2.74816841126438,4.00162079066561,1,"ID"
"ADF","N_55-C_202",1.83372330787442,-1.54117129309058,5.20861790883941,0.928049017424365,"ID"
"ADF","N_56-C_202",2.65242935062747,-0.722465250337526,6.02732395159246,0.299594484920223,"ID"
"ADF","N_57-C_202",0.515755791683393,-2.8591388092816,3.89065039264839,1,"ID"
"ADF","N_58-C_202",-0.0331247976222393,-3.40801939858723,3.34176980334276,1,"ID"
"ADF","N_59-C_202",-0.419194704226332,-3.79408930519133,2.95569989673866,1,"ID"
"ADF","N_6-C_202",0.846184257972421,-2.52871034299257,4.22107885893742,1,"ID"
"ADF","N_60-C_202",1.91779818710178,-1.45709641386322,5.29269278806677,0.879899810646075,"ID"
"ADF","N_61-C_202",0.910219421198523,-2.46467517976647,4.28511402216352,0.999999999999995,"ID"
"ADF","N_62-C_202",1.04095909416601,-2.33393550679898,4.41585369513101,0.999999999894715,"ID"
"ADF","N_63-C_202",1.50468122594603,-1.87021337501896,4.87957582691103,0.998328514082999,"ID"
"ADF","N_64-C_202",-0.229486200575387,-3.60438080154038,3.14540840038961,1,"ID"
"ADF","N_65-C_202",1.8309331324351,-1.5439614685299,5.20582773340009,0.9287933115477,"ID"
"ADF","N_66-C_202",2.33408007714985,-1.04081452381515,5.70897467811484,0.535411285683544,"ID"
"ADF","N_67-C_202",1.04708426769652,-2.32781033326847,4.42197886866152,0.999999999857219,"ID"
"ADF","N_68-C_202",3.71988315150599,0.344988550540991,7.09477775247098,0.016913997870811,"ID"
"ADF","N_69-C_202",0.348247433691686,-3.02664716727331,3.72314203465668,1,"ID"
"ADF","N_7-C_202",0.783119353055692,-2.5917752479093,4.15801395402069,1,"ID"
"ADF","N_70-C_202",2.16615461605944,-1.20873998490555,5.54104921702443,0.679857989131218,"ID"
"ADF","N_71-C_202",2.43140621280702,-0.943488388157972,5.80630081377202,0.452425763868287,"ID"
"ADF","N_72-C_202",2.33791073496787,-1.03698386599712,5.71280533593286,0.530405968187607,"ID"
"ADF","N_73-C_202",1.92225210775297,-1.45264249321202,5.29714670871797,0.877722588774427,"ID"
"ADF","N_74-C_202",0.632160734143895,-2.7427338668211,4.00705533510889,1,"ID"
"ADF","N_75-C_202",1.61649942539053,-1.75839517557447,4.99139402635552,0.990983499609748,"ID"
"ADF","N_76-C_202",-0.116364833295517,-3.49125943426051,3.25852976766948,1,"ID"
"ADF","N_77-C_202",0.345025303394788,-3.02986929757021,3.71991990435978,1,"ID"
"ADF","N_78-C_202",0.257718948986312,-3.11717565197868,3.63261354995131,1,"ID"
"ADF","N_79-C_202",0.791250344710381,-2.58364425625461,4.16614494567538,1,"ID"
"ADF","N_8-C_202",2.76653674714087,-0.608357853824126,6.14143134810586,0.236430918046559,"ID"
"ADF","N_80-C_202",0.637059663142757,-2.73783493782224,4.01195426410775,1,"ID"
"ADF","N_81-C_202",2.04410295484314,-1.33079164612186,5.41899755580813,0.784586965413738,"ID"
"ADF","N_82-C_202",0.581393651339468,-2.79350094962553,3.95628825230446,1,"ID"
"ADF","N_83-C_202",-0.0135720908563961,-3.38846669182139,3.3613225101086,1,"ID"
"ADF","N_84-C_202",3.85697284390623,0.482078242941236,7.23186744487123,0.010441798662137,"ID"
"ADF","N_85-C_202",-1.05657900126058,-4.43147360222557,2.31831559970442,0.999999999744002,"ID"
"ADF","N_86-C_202",0.201015512700241,-3.17387908826475,3.57591011366524,1,"ID"
"ADF","N_87-C_202",0.603535622319313,-2.77135897864568,3.97843022328431,1,"ID"
"ADF","N_88-C_202",0.831559210378263,-2.54333539058673,4.20645381134326,1,"ID"
"ADF","N_89-C_202",0.627557068544039,-2.74733753242096,4.00245166950903,1,"ID"
"ADF","N_9-C_202",0.759515193848326,-2.61537940711667,4.13440979481332,1,"ID"
"ADF","N_90-C_202",1.36663590539039,-2.00825869557461,4.74153050635538,0.999918204768019,"ID"
"ADF","N_91-C_202",0.252353806205857,-3.12254079475914,3.62724840717085,1,"ID"
"ADF","N_92-C_202",2.19564270145996,-1.17925189950503,5.57053730242496,0.65203526217865,"ID"
"ADF","N_93-C_202",0.786590783802332,-2.58830381716266,4.16148538476733,1,"ID"
"ADF","N_94-C_202",0.468402503700045,-2.90649209726495,3.84329710466504,1,"ID"
"ADF","N_95-C_202",2.18825188323987,-1.18664271772512,5.56314648420487,0.660935153505656,"ID"
"ADF","N_96-C_202",0.362805055924508,-3.01208954504049,3.7376996568895,1,"ID"
"ADF","N_97-C_202",2.32970310090791,-1.04519150005708,5.7045977018729,0.538164241993053,"ID"
"ADF","N_98-C_202",2.02620102058679,-1.3486935803782,5.40109562155179,0.800563567378676,"ID"
"ADF","N_99-C_202",1.83152993748724,-1.54336466347775,5.20642453845223,0.929028945080913,"ID"
"ADF","N_1-C_2021",1.30047258799006,-2.07437686368584,4.67532203966596,0.99998803778641,"OR"
"ADF","N_10-C_2021",1.17170280205983,-2.20314664961608,4.54655225373573,0.999999900106552,"OR"
"ADF","N_100-C_2021",0.850799813711475,-2.52404963796443,4.22564926538738,1,"OR"
"ADF","N_101-C_2021",1.69856047556357,-1.67628897611233,5.07340992723947,0.977503293508273,"OR"
"ADF","N_102-C_2021",0.888557601798929,-2.48629184987697,4.26340705347483,0.999999999999999,"OR"
"ADF","N_103-C_2021",0.998896714915858,-2.37595273676004,4.37374616659176,0.999999999996687,"OR"
"ADF","N_104-C_2021",-0.214617768686935,-3.58946722036284,3.16023168298897,1,"OR"
"ADF","N_105-C_202",-0.171970565600063,-3.54682001727596,3.20287888607584,1,"OR"
"ADF","N_106-C_2021",2.28388731763589,-1.09096213404001,5.6587367693118,0.576219308644402,"OR"
"ADF","N_107-C_2021",2.81409476596708,-0.560754685708817,6.18894421764299,0.214457910953864,"OR"
"ADF","N_108-C_2021",1.51219995251935,-1.86264949915655,4.88704940419525,0.998179227549404,"OR"
"ADF","N_109-C_2021",2.88108939324918,-0.493760058426718,6.25593884492509,0.18303208966265,"OR"
"ADF","N_11-C_2021",1.28342720246395,-2.09142224921195,4.65827665413986,0.999993338125563,"OR"
"ADF","N_110-C_2021",0.480801199697716,-2.89404825197819,3.85565065137362,1,"OR"
"ADF","N_111-C_2021",1.39802418831026,-1.97682526336564,4.77287363998616,0.999823628390552,"OR"
"ADF","N_112-C_2021",0.868399502516539,-2.50644994915936,4.24324895419244,1,"OR"
"ADF","N_113-C_2021",2.38506519905714,-0.989784252618764,5.75991465073304,0.496488590098592,"OR"
"ADF","N_114-C_2021",3.89866139435689,0.523811942680991,7.27351084603279,0.00884773833826458,"OR"
"ADF","N_115-C_2021",1.61914696574617,-1.75570248592973,4.99399641742207,0.990982860936292,"OR"
"ADF","N_116-C_2021",3.32879569549198,-0.0460537561839254,6.70364514716788,0.0572640239857173,"OR"
"ADF","N_117-C_2021",4.96535584000712,1.59050638833122,8.34020529168302,8.3319800327275e-05,"OR"
"ADF","N_118-C_2021",3.21671379176183,-0.158135659914068,6.59156324343773,0.0782551873411721,"OR"
"ADF","N_119-C_2021",1.96742990123145,-1.40741955044445,5.34227935290735,0.84643371390132,"OR"
"ADF","N_12-C_2021",4.08079246230156,0.705943010625658,7.45564191397746,0.00465770490165662,"OR"
"ADF","N_120-C_2021",3.28538604103103,-0.08946341064487,6.66023549270693,0.0646824008600668,"OR"
"ADF","N_121-C_2021",3.98229208121174,0.607442629535837,7.35714153288764,0.00674741039250892,"OR"
"ADF","N_122-C_2021",2.96308580710954,-0.411763644566366,6.33793525878544,0.150061400603134,"OR"
"ADF","N_123-C_2021",1.12642924345872,-2.24842020821719,4.50127869513462,0.999999989604885,"OR"
"ADF","N_124-C_2021",3.1302801935555,-0.244569258120402,6.5051296452314,0.0985151237538257,"OR"
"ADF","N_125-C_2021",5.31136888743316,1.93651943575726,8.68621833910906,6.36609207727012e-05,"OR"
"ADF","N_126-C_2021",1.00875147805422,-2.36609797362168,4.38360092973012,0.99999999999141,"OR"
"ADF","N_127-C_2021",-0.997104456929538,-4.37195390860544,2.37774499474636,0.999999999996218,"OR"
"ADF","N_128-C_2021",1.81789747512781,-1.55695197654809,5.19274692680371,0.936535993843364,"OR"
"ADF","N_129-C_2021",2.83072624346053,-0.54412320821537,6.20557569513643,0.206695450061275,"OR"
"ADF","N_13-C_2021",0.49982894992533,-2.87502050175057,3.87467840160123,1,"OR"
"ADF","N_130-C_2021",-0.587944944673186,-3.96279439634909,2.78690450700272,1,"OR"
"ADF","N_131-C_2021",4.03820623026014,0.663356778584242,7.41305568193605,0.0054744327835573,"OR"
"ADF","N_132-C_2021",0.370480714754709,-3.00436873692119,3.74533016643061,1,"OR"
"ADF","N_133-C_2021",0.624964043876147,-2.74988540779975,3.99981349555205,1,"OR"
"ADF","N_134-C_2021",0.0683787416417871,-3.30647071003411,3.44322819331769,1,"OR"
"ADF","N_135-C_2021",1.15065186383014,-2.22419758784576,4.52550131550604,0.999999965407495,"OR"
"ADF","N_136-C_2021",1.92323654812387,-1.45161290355203,5.29808599979977,0.877242886500803,"OR"
"ADF","N_137-C_2021",0.310673262581918,-3.06417618909398,3.68552271425782,1,"OR"
"ADF","N_138-C_2021",-0.0136536274941683,-3.38850307917007,3.36119582418173,1,"OR"
"ADF","N_139-C_2021",2.27213695959166,-1.10271249208424,5.64698641126756,0.587910271489147,"OR"
"ADF","N_14-C_2021",1.09302950602141,-2.28181994565449,4.46787895769731,0.999999997166686,"OR"
"ADF","N_140-C_2021",7.17278127957261,3.79793182789671,10.5476307312485,1.7545787045492e-10,"OR"
"ADF","N_141-C_2021",3.74050388661554,0.36565443493964,7.11535333829144,0.0155650093405829,"OR"
"ADF","N_142-C_2021",3.59436871228704,0.219519260611134,6.96921816396294,0.025041634738506,"OR"
"ADF","N_143-C_2021",-0.00978652738411512,-3.38463597906002,3.36506292429179,1,"OR"
"ADF","N_144-C_2021",0.501731291533478,-2.87311816014242,3.87658074320938,1,"OR"
"ADF","N_145-C_2021",1.08711836181705,-2.28773108985885,4.46196781349296,0.999999998695591,"OR"
"ADF","N_146-C_2021",2.73108350259896,-0.643765949076939,6.10593295427486,0.256441235644648,"OR"
"ADF","N_147-C_2021",0.00443193598569636,-3.37041751569021,3.3792813876616,1,"OR"
"ADF","N_148-C_2021",2.98852133788174,-0.386328113794166,6.36337078955764,0.142074755481131,"OR"
"ADF","N_149-C_2021",1.85793552680428,-1.51691392487162,5.23278497848018,0.916057771552894,"OR"
"ADF","N_15-C_2021",1.54226718374234,-1.83258226793356,4.91711663541824,0.997023923381831,"OR"
"ADF","N_150-C_2021",0.795481152478395,-2.57936829919751,4.1703306041543,1,"OR"
"ADF","N_151-C_2021",4.20183394917852,0.826984497502619,7.57668340085442,0.00316270832104737,"OR"
"ADF","N_152-C_2021",-0.248789954856992,-3.62363940653289,3.12605949681891,1,"OR"
"ADF","N_153-C_2021",1.71845147867791,-1.65639797299799,5.09330093035381,0.972680733361914,"OR"
"ADF","N_154-C_2021",0.492635056427002,-2.8822143952489,3.8674845081029,1,"OR"
"ADF","N_155-C_2021",2.87665797588259,-0.498191475793308,6.2515074275585,0.184708836695434,"OR"
"ADF","N_156-C_2021",1.4537563554758,-1.9210930962001,4.82860580715171,0.999404734869718,"OR"
"ADF","N_157-C_2021",1.86264827987228,-1.51220117180362,5.23749773154818,0.913321556599651,"OR"
"ADF","N_158-C_2021",-0.0280716881401197,-3.40292113981602,3.34677776353578,1,"OR"
"ADF","N_159-C_2021",-1.25818221850738,-4.63303167018328,2.11666723316852,0.999997218108361,"OR"
"ADF","N_16-C_2021",2.46695518113104,-0.90789427054486,5.84180463280694,0.428242744924885,"OR"
"ADF","N_160-C_2021",1.13234267644961,-2.24250677522629,4.50719212812551,0.999999984867034,"OR"
"ADF","N_161-C_2021",-0.296588204136931,-3.67143765581283,3.07826124753897,1,"OR"
"ADF","N_162-C_2021",3.65063181363794,0.275782361962042,7.02548126531384,0.0210360898438499,"OR"
"ADF","N_163-C_2021",3.48972257788787,0.114873126211973,6.86457202956378,0.0343994870333458,"OR"
"ADF","N_164-C_2021",0.489927022381249,-2.88492242929465,3.86477647405715,1,"OR"
"ADF","N_165-C_2021",0.301399488503726,-3.07344996317218,3.67624894017963,1,"OR"
"ADF","N_166-C_2021",1.41353128901031,-1.96131816266559,4.78838074068621,0.999748470531266,"OR"
"ADF","N_167-C_2021",1.33255873609357,-2.04229071558233,4.70740818776948,0.999969616404466,"OR"
"ADF","N_168-C_2021",2.0931025232469,-1.281746928429,5.4679519749228,0.746090428315255,"OR"
"ADF","N_169-C_2021",1.19458820809661,-2.18026124357929,4.56943765977251,0.999999728102986,"OR"
"ADF","N_17-C_2021",-0.247326451287698,-3.6221759029636,3.1275230003882,1,"OR"
"ADF","N_170-C_2021",0.384484133773807,-2.9903653179021,3.75933358544971,1,"OR"
"ADF","N_171-C_2021",1.04315058255172,-2.33169886912418,4.41800003422763,0.999999999910161,"OR"
"ADF","N_172-C_2021",2.34222000497733,-1.03262944669857,5.71706945665323,0.526298112249333,"OR"
"ADF","N_173-C_2021",2.3265092220642,-1.04834022961171,5.7013586737401,0.542596051897184,"OR"
"ADF","N_174-C_202",5.23460495014086,1.85975549846496,8.60945440181676,2.04448432130633e-05,"OR"
"ADF","N_175-C_2021",0.163371414500883,-3.21147803717502,3.53822086617678,1,"OR"
"ADF","N_176-C_2021",-0.759600328254812,-4.13444977993071,2.61524912342109,1,"OR"
"ADF","N_177-C_2021",1.71348181098804,-1.66136764068786,5.08833126266394,0.973688078975371,"OR"
"ADF","N_178-C_2021",2.18128168182264,-1.19356776985326,5.55613113349854,0.667926340241781,"OR"
