"gen","ADF_ID_2018","ADF_ID_2019","ADF_OR_2018","ADF_OR_2019","ADF_WA_2018","ADF_WA_2019","ADICP_ID_2018","ADICP_ID_2019","ADICP_OR_2018","ADICP_OR_2019","ADICP_WA_2018","ADICP_WA_2019","aNDF_ID_2018","aNDF_ID_2019","aNDF_OR_2018","aNDF_OR_2019","aNDF_WA_2018","aNDF_WA_2019","Ash_ID_2018","Ash_ID_2019","Ash_OR_2018","Ash_OR_2019","Ash_WA_2018","Ash_WA_2019","Ca_ID_2018","Ca_ID_2019","Ca_OR_2018","Ca_OR_2019","Ca_WA_2018","Ca_WA_2019","CP_ID_2018","CP_ID_2019","CP_OR_2018","CP_OR_2019","CP_WA_2018","CP_WA_2019","DM_ID_2018","DM_ID_2019","DM_OR_2018","DM_OR_2019","DM_WA_2018","DM_WA_2019","ESC_ID_2018","ESC_ID_2019","ESC_OR_2018","ESC_OR_2019","ESC_WA_2018","ESC_WA_2019","Fat_ID_2018","Fat_ID_2019","Fat_OR_2018","Fat_OR_2019","Fat_WA_2018","Fat_WA_2019","K_ID_2018","K_ID_2019","K_OR_2018","K_OR_2019","K_WA_2018","K_WA_2019","Lignin_ID_2018","Lignin_ID_2019","Lignin_OR_2018","Lignin_OR_2019","Lignin_WA_2018","Lignin_WA_2019","Mg_ID_2018","Mg_ID_2019","Mg_OR_2018","Mg_OR_2019","Mg_WA_2018","Mg_WA_2019","NDICP_ID_2018","NDICP_ID_2019","NDICP_OR_2018","NDICP_OR_2019","NDICP_WA_2018","NDICP_WA_2019","P_ID_2018","P_ID_2019","P_OR_2018","P_OR_2019","P_WA_2018","P_WA_2019","Starch_ID_2018","Starch_ID_2019","Starch_OR_2018","Starch_OR_2019","Starch_WA_2018","Starch_WA_2019","WSC_ID_2018","WSC_ID_2019","WSC_OR_2018","WSC_OR_2019","WSC_WA_2018","WSC_WA_2019"
"35",28.9556223186554,30.3236763488045,30.9714337589934,32.3394877891425,30.2368220609227,31.6048760910718,0.557111198912799,0.655543572076087,0.609281603783186,0.707713976946475,0.444686935127551,0.543119308290839,32.51690382451,36.1553526682474,37.9078249092132,41.5462737529505,37.2279709231747,40.866419766912,11.4780783079811,11.5602227052042,10.4806812737099,10.5628256709329,9.66426630464168,9.74641070186477,1.4107131897799,1.42348910012819,1.22782050340887,1.24059641375716,1.21817889405056,1.23095480439886,26.641811661026,25.5750925299664,23.7353090176138,22.6685898865542,22.0543776929744,20.9876585619148,95.542157575074,94.377538950102,95.0428306149638,93.8782119899918,94.7362883485027,93.5716697235307,5.70168459430112,6.35376814538917,5.73607420124926,6.38815775233732,5.38576452199861,6.03784807308667,1.88580998653385,1.89247439417164,2.0691240385007,2.07578844613849,1.97777262515754,1.98443703279533,2.7168956056318,2.78254485043803,2.48409212918523,2.54974137399145,2.18387570018535,2.24952494499157,5.97828004624812,6.1104026354006,6.38374114493016,6.51586373408263,6.40588258155917,6.53800517071165,0.364778614355423,0.323476340917403,0.333538300354971,0.292236026916951,0.344515079590736,0.303212806152715,1.00888901711897,1.14249112094353,1.07729354064244,1.210895644467,0.77185587746692,0.905457981291473,0.342670144905496,0.344297300236829,0.342026798987992,0.343653954319324,0.3058624958587,0.307489651190033,1.30842120705312,1.12746961608075,1.4481724669872,1.26722087601484,0.861884315265506,0.680932724293138,6.96359065087686,7.01587265049124,6.54199789335362,6.594279892968,7.12418564612523,7.17646764573961
"36",27.9348018996226,29.3028559297717,29.2953298547296,30.6633838848788,29.6116427219964,30.9796967521455,0.583492747963517,0.681925121126805,0.506543824517745,0.604976197681033,0.400057120005878,0.498489493169166,32.2035258494196,35.8419746931569,35.941332827963,39.5797816717003,35.9217823161459,39.5602311598833,11.4756592399936,11.5578036372166,10.0005234634167,10.0826678606398,9.50871999303373,9.59086439025683,1.41041799333215,1.42319390368044,1.17036296627078,1.18313887661907,1.22139501690495,1.23417092725324,27.2737595938339,26.2070404627743,23.9005278566105,22.8338087255509,23.4992456549486,22.432526523889,95.5430576228243,94.3784389978523,95.0772635905546,93.9126449655825,94.8673044772007,93.7026858522287,5.4462305064786,6.09831405756665,6.06755586819744,6.7196394192855,5.3294602786859,5.98154382977396,1.78619219328677,1.79285660092456,2.30036273920621,2.30702714684401,2.09351476892112,2.10017917655892,2.81800270155876,2.88365194636499,2.8348115142634,2.90046075906962,2.23471650572403,2.30036575053026,5.71525650727751,5.84737909642999,5.65667404893385,5.78879663808632,5.93144057488808,6.06356316404056,0.390581217569078,0.349278944131058,0.312510057995114,0.271207784557094,0.334999054426437,0.293696780988417,0.89017747054835,1.0237795743729,0.849272167968126,0.982874271792679,0.742513270758302,0.876115374582856,0.35913548473165,0.360762640062982,0.356698022068937,0.35832517740027,0.320008932810063,0.321636088141395,1.20075993629389,1.01980834532152,1.5453970839887,1.36444549301633,0.973961709488274,0.793010118515906,6.6350213127109,6.68730331232528,6.63417739681581,6.6864593964302,7.56118581069386,7.61346781030825
"37",28.6796347236952,30.0476887538444,31.931142422776,33.2991964529252,29.8034996283314,31.1715536584805,0.536765748188157,0.635198121351445,0.584207852091399,0.682640225254688,0.500293146660664,0.598725519823952,31.6110837694007,35.249532613138,37.0070407145923,40.6454895583297,34.7323684319809,38.3708172757182,11.1916951520776,11.2738395493007,9.46755640470483,9.54970080192792,9.81732937126528,9.89947376848837,1.39371197421381,1.4064878845621,1.20649234446631,1.2192682548146,1.22043567091935,1.23321158126765,26.9387556054213,25.8720364743617,23.7986973773119,22.7319782462523,23.2977303958718,22.2310112648122,95.5218687373187,94.3572501123467,95.0051378294339,93.8405192044619,95.3436754217085,94.1790567967365,5.31515527474886,5.96723882583692,5.20037035500779,5.85245390609585,4.73930411367829,5.39138766476635,1.85567785784145,1.86234226547925,2.20446048857641,2.2111248962142,1.95234375894353,1.95900816658133,2.82818249842549,2.89383174323171,2.6291570882644,2.69480633307063,2.38088818629103,2.44653743109726,6.0324276412647,6.16455023041718,6.48437328930356,6.61649587845604,6.17467773469107,6.30680032384354,0.370009536017653,0.328707262579633,0.323690448966645,0.282388175528624,0.338454617892049,0.297152344454028,0.995294451496472,1.12889655532103,1.00795830035962,1.14156040418417,0.818304783719488,0.951906887544041,0.35497257005834,0.356599725389673,0.351631167363081,0.353258322694413,0.318798832573145,0.320425987904478,1.13904308465968,0.958091493687316,1.49178730743803,1.31083571646567,0.72464779251495,0.543696201542582,6.94397483104301,6.99625683065739,7.06330838709083,7.11559038670521,6.95970213009895,7.01198412971333
"38",28.7808072784188,30.1488613085679,32.0841212932516,33.4521753234007,32.1525669077614,33.5206209379105,0.578034499268549,0.676466872431837,0.609881247678024,0.708313620841312,0.449490560224285,0.547922933387573,33.5784802132021,37.2169290569394,38.0216031143294,41.6600519580667,37.492319928424,41.1307687721613,11.4284609204071,11.5106053176302,10.7805352180491,10.8626796152722,8.61830061637779,8.70044501360088,1.42483589334394,1.43761180369224,1.24090206200131,1.2536779723496,1.24684916580951,1.2596250761578,25.3539154061322,24.2871962750726,24.2394108918734,23.1726917608139,21.6482502549899,20.5815311239303,95.461767077927,94.297148452955,95.0333067943983,93.8686881694263,95.1971156612611,94.0324970362891,4.9304421543054,5.58252570539345,4.48997129029623,5.14205484138429,4.84300265461254,5.4950862057006,1.92672102211603,1.93338542975383,2.23029330883927,2.23695771647707,1.97997433111606,1.98663873875386,2.91440295526784,2.98005220007407,2.65605885301709,2.72170809782332,2.06395094440508,2.1296001892113,5.85785942177153,5.98998201092401,6.56617847948314,6.69830106863562,6.96796703022994,7.10008961938242,0.343608132399067,0.302305858961047,0.316432929972176,0.275130656534155,0.357819561895823,0.316517288457803,0.759493861157002,0.893095964981556,1.1937999082899,1.32740201211446,0.710794244679195,0.844396348503748,0.337343752318904,0.338970907650237,0.352112995292869,0.353740150624201,0.305459186565993,0.307086341897325,1.27311375548011,1.09216216450774,1.5281999292236,1.34724833825123,1.03225080809405,0.851299217121685,6.73296952753596,6.78525152715034,6.46342689599142,6.5157088956058,7.3178906179497,7.37017261756409
"39",28.4093404705198,29.7773945006689,32.2389019251123,33.6069559552614,32.3877108697142,33.7557648998634,0.567294433880602,0.66572680704389,0.564372457136849,0.662804830300138,0.451494236472789,0.549926609636077,30.9090889795662,34.5475378233035,38.5725644091642,42.2110132529015,38.062581345097,41.7010301888344,11.9026362347319,11.984780631955,10.1249860792771,10.2071304765002,9.22414450730518,9.30628890452827,1.34603651836798,1.35881242871627,1.23773003798637,1.25050594833466,1.14703768857114,1.15981359891943,27.3360279123996,26.26930878134,23.7037268524562,22.6370077213966,20.7746367742406,19.7079176431811,95.5439606691286,94.3793420441566,94.988861502484,93.824242877512,95.1048136956806,93.9401950707086,4.88924865416257,5.54133220525063,4.71311459166452,5.36519814275258,4.49155305018447,5.14363660127252,1.76424430996651,1.7709087176043,2.16353513011625,2.17019953775405,1.97259580584934,1.97926021348714,3.13043081024299,3.19608005504922,2.77771383309537,2.84336307790159,2.56242406603466,2.62807331084089,5.7787018448473,5.91082443399977,6.39132661764605,6.52344920679852,6.61056362542572,6.7426862145782,0.366091443780536,0.324789170342515,0.31592350291037,0.274621229472349,0.294283856726086,0.252981583288066,1.07799049537688,1.21159259920143,0.996650468457542,1.1302525722821,0.68820545752091,0.821807561345463,0.357963478880916,0.359590634212248,0.351024324593766,0.352651479925098,0.292981240179043,0.294608395510375,1.24777972218429,1.06682813121192,1.0265390029112,0.845587411938835,0.88553113661541,0.704579545643043,6.51991750475407,6.57219950436845,6.42198916361647,6.47427116323085,6.98181797920835,7.03409997882273
"40",28.0061339038755,29.3741879340247,31.3891245109349,32.757178541084,30.8931402682369,32.261194298386,0.561544020163573,0.659976393326861,0.495753098426073,0.594185471589361,0.423431037755735,0.521863410919023,31.6253775197968,35.2638263635341,37.8570005770903,41.4954494208277,36.1860027357184,39.8244515794557,11.3223376894183,11.4044820866414,9.8460921447822,9.92823654200529,8.88300756848725,8.96515196571034,1.45135568572945,1.46413159607774,1.09784771859447,1.11062362894276,1.21379307381983,1.22656898416812,26.7563368269692,25.6896176959096,22.8380887713661,21.7713696403065,22.9749222111543,21.9082030800947,95.6201689913107,94.4555503663387,94.9986194098373,93.8340007848653,94.9709522010183,93.8063335760463,4.91378688527703,5.56587043636509,5.30918880046953,5.96127235155758,5.27259855834002,5.92468210942808,1.94884542133362,1.95550982897141,2.12869944884952,2.13536385648731,2.04735447061823,2.05401887825603,2.87991799438468,2.94556723919091,3.02882584794422,3.09447509275044,2.23181614193988,2.2974653867461,5.85206981714992,5.9841924063024,6.30686973459153,6.438992323744,6.37739786936088,6.50952045851336,0.366044500276737,0.324742226838717,0.256532597054884,0.215230323616864,0.363723384023053,0.322421110585032,0.974422234696299,1.10802433852085,0.544042548117894,0.677644651942447,0.673149646400002,0.806751750224555,0.336351523233718,0.33797867856505,0.325833507561231,0.327460662892564,0.313736897234229,0.315364052565561,1.11118889573431,0.930237304761941,1.74159779738931,1.56064620641694,1.18601737275966,1.00506578178729,6.82580699355936,6.87808899317374,6.37636426832347,6.42864626793785,7.24353564014618,7.29581763976056
"41",28.9927890330983,30.3608430632474,31.4415647238397,32.8096187539888,32.9090385656068,34.2770925957559,0.543705494368634,0.642137867531922,0.598538086754717,0.696970459918005,0.435429729814962,0.53386210297825,32.6085214238989,36.2469702676362,37.7421790830161,41.3806279267535,39.4547549741941,43.0932038179314,11.2492500228779,11.331394420101,9.57066238603976,9.65280678326285,8.28369018952536,8.36583458674845,1.4032017553606,1.41597766570889,1.17760360232694,1.19037951267523,1.14681578849309,1.15959169884138,26.1300525060029,25.0633333749433,24.2774640603629,23.2107449293034,19.935376705375,18.8686575743154,95.6370321874952,94.4724135625232,94.9718357293253,93.8072171043533,95.3314141391211,94.1667955141491,5.46287074389085,6.1149542949789,5.40651724225133,6.05860079333939,5.15037847537431,5.80246202646236,1.78847794893017,1.79514235656796,2.23142952455115,2.23809393218894,1.95992436178042,1.96658876941822,2.59476747048243,2.66041671528865,2.54540451334975,2.61105375815597,2.10645545654162,2.17210470134784,6.09508564412155,6.22720823327403,6.40231467475628,6.53443726390876,6.70732048707202,6.83944307622449,0.373339474043692,0.332037200605672,0.314625240512887,0.273322967074867,0.306512804130306,0.265210530692285,1.04416659371853,1.17776869754309,1.0595736510922,1.19317575491676,0.670894490483113,0.804496594307666,0.326600076303001,0.328227231634333,0.339478640129388,0.34110579546072,0.288160832303663,0.289787987634995,1.31783397150953,1.13688238053716,1.41819835324336,1.23724676227099,1.20140285240209,1.02045126142973,7.32195968952365,7.37424168913803,6.30204312164112,6.3543251212555,7.19248429028629,7.24476628990067
"42",28.7951969417039,30.1632509718531,31.3360660633509,32.7041200935001,30.859616801574,32.2276708317231,0.511383060164936,0.609815433328225,0.523728032591213,0.622160405754501,0.388278147739659,0.486710520902947,32.0515953077093,35.6900441514467,38.2769799761246,41.9154288198619,36.8867190108816,40.5251678546189,11.7194759225069,11.8016203197299,9.17139389636348,9.25353829358658,9.67401185488261,9.7561562521057,1.42017018276151,1.4329460931098,1.23856572984917,1.25134164019746,1.2144269735597,1.22720288390799,26.8339341179867,25.7672149869271,23.6017377547799,22.5350186237203,23.3679227928944,22.3012036618348,95.5245063244965,94.3598876995245,95.0966275094536,93.9320088844816,94.9486152147607,93.7839965897887,5.46801874564396,6.12010229673202,5.79619820636838,6.44828175745644,4.735026018236,5.38710956932406,1.79391037356386,1.80057478120166,2.16824526900805,2.17490967664585,2.073252948295,2.07991735593279,2.72165829699166,2.78730754179789,2.41878247118709,2.48443171599332,2.40596470366691,2.47161394847314,5.91229454064659,6.04441712979907,6.27673111252694,6.40885370167942,6.0098114799129,6.14193406906537,0.368738067322079,0.327435793884059,0.323747398445609,0.282445125007588,0.335892332811388,0.294590059373367,0.89692101069732,1.03052311452187,0.899628925895934,1.03323102972049,0.864554496632203,0.998156600456756,0.347084833827888,0.34871198915922,0.346325840948594,0.347952996279926,0.334763457814086,0.336390613145418,1.03016981650833,0.849218225535959,1.18820545122347,1.00725386025111,0.76958594078889,0.588634349816523,6.72747456366745,6.77975656328183,6.61694870889492,6.6692307085093,7.14983555515827,7.20211755477265
"43",28.7504858681748,30.118539898324,34.5606885369634,35.9287425671125,30.8225499579516,32.1906039881007,0.487343916148811,0.585776289312099,0.558131151633396,0.656563524796684,0.491593736877975,0.590026110041264,31.4876714389491,35.1261202826864,41.6242884917195,45.2627373354568,37.495637148304,41.1340859920414,11.0911528539727,11.1732972511958,10.2546910705226,10.3368354677457,8.89040496205104,8.97254935927413,1.47050274075981,1.4832786511081,1.22863237611947,1.24140828646777,1.22177924568257,1.23455515603086,27.3295374825769,26.2628183515173,24.2377744753423,23.1710553442827,23.2451286655285,22.1784095344689,95.6175278291208,94.4529092041488,95.1212501756278,93.9566315506558,94.9707213116124,93.8061026866404,5.21330831400405,5.86539186509211,4.66247026702837,5.31455381811643,5.40623823573793,6.05832178682599,1.82478298818465,1.83144739582245,1.98256110850761,1.98922551614541,1.98365112751404,1.99031553515184,2.69478054400685,2.76042978881308,2.29226619966055,2.35791544446678,1.95761411466896,2.02326335947519,5.68203588788782,5.81415847704029,7.18079119691562,7.3129137860681,6.20305338167466,6.33517597082713,0.356711637763589,0.315409364325569,0.328790418871184,0.287488145433164,0.368696026302591,0.327393752864571,1.03569765892379,1.16929976274834,1.03348373041517,1.16708583423972,0.82316283770315,0.956764941527703,0.3371372878186,0.338764443149932,0.333864231663003,0.335491386994335,0.31264367523174,0.314270830563072,1.08819215587894,0.90724056490657,1.54095821348808,1.36000662251571,1.10739618045983,0.926444589487458,7.09226339601,7.14454539562438,6.6938530137241,6.74613501333848,7.19192088477352,7.2442028843879
"44",28.7235692324087,30.0916232625578,33.1038962879661,34.4719503181152,31.4243215503229,32.792375580472,0.540517174440513,0.638949547603802,0.549706720479942,0.648139093643231,0.448325690656114,0.546758063819402,32.9361602565433,36.5746091002806,40.7133052820502,44.3517541257875,37.9100579483293,41.5485067920666,11.1634082334077,11.2455526306308,9.88262634337726,9.96477074060035,8.98976209969347,9.07190649691656,1.43281459742795,1.44559050777625,1.16665903508958,1.17943494543787,1.17294756070697,1.18572347105526,25.8746773161948,24.8079581851353,22.8932284873997,21.8265093563402,22.168601676543,21.1018825454834,95.6108730825733,94.4462544576013,95.0794077362685,93.9147891112966,94.7864774139975,93.6218587890255,5.17464047430147,5.82672402538953,5.79154125116058,6.44362480224864,5.87301198866748,6.52509553975554,1.75320895569189,1.75987336332968,1.98519173303718,1.99185614067498,1.89949592898934,1.90616033662713,2.77312047709592,2.83876972190215,2.73787199920158,2.8035212440078,2.32038765504142,2.38603689984765,6.02384118080624,6.15596376995872,6.88674116225653,7.01886375140901,6.42980623832419,6.56192882747667,0.354268393582492,0.312966120144472,0.297946953236587,0.256644679798567,0.309476057664725,0.268173784226705,0.883513004337701,1.01711510816225,0.872778630943574,1.00638073476813,0.824013432536775,0.957615536361328,0.333914235291116,0.335541390622448,0.327486192433617,0.329113347764949,0.310075775534306,0.311702930865638,1.02507537271042,0.844123781738054,1.32641991682457,1.1454683258522,1.0584112222649,0.877459631292529,7.01685157057116,7.06913357018554,7.22649257324792,7.2787745728623,7.20553504050001,7.25781704011439
"45",30.0524602081352,31.4205142382843,33.0741388868106,34.4421929169597,31.0707302499259,32.438784280075,0.62079744951678,0.719229822680068,0.580262837014246,0.678695210177534,0.444018249487122,0.54245062265041,33.7604267598689,37.3988756036062,39.9498116064933,43.5882604502306,36.2961747734907,39.934623617228,11.3135525494881,11.3956969467112,9.13265377966273,9.21479817688583,8.62712093696997,8.70926533419306,1.39054055574275,1.40331646609104,1.19621085193253,1.20898676228082,1.18865506578693,1.20143097613522,25.2354102880009,24.1686911569414,23.6516755159494,22.5849563848899,21.9702539445537,20.9035348134941,95.7696484353925,94.6050298104205,95.1568423793211,93.9922237543491,95.071314659762,93.90669603479,4.97766976828346,5.62975331937151,5.57660100929644,6.2286845603845,4.9918003585632,5.64388390965126,1.7793805139866,1.78604492162439,2.00754969398388,2.01421410162167,1.89772487265495,1.90438928029275,2.67880146632696,2.74445071113319,2.61074297065132,2.67639221545755,2.18317468151545,2.24882392632167,6.69715585302856,6.82927844218103,6.95699388230256,7.08911647145503,6.63559936907334,6.76772195822582,0.374639542964129,0.333337269526108,0.284057928253294,0.242755654815274,0.329054704174446,0.287752430736425,1.00695682314862,1.14055892697318,0.882159000860652,1.01576110468521,0.703197252601765,0.836799356426318,0.32189002532676,0.323517180658093,0.327556462132716,0.329183617464048,0.301836115655788,0.303463270987121,1.31534881204151,1.13439722106914,1.12154136081712,0.940589769844748,0.814323662753032,0.633372071780664,6.94206443687445,6.99434643648883,6.74905965383814,6.80134165345252,7.05167112494693,7.10395312456131
"46",29.3993633376675,30.7674173678167,31.5123573536638,32.8804113838129,30.2386885503871,31.6067425805362,0.561430955146086,0.659863328309374,0.523224967632306,0.621657340795594,0.402232416897127,0.500664790060416,32.5135192473059,36.1519680910432,37.5232098284818,41.1616586722191,32.4187199373528,36.0571687810901,11.9786612919435,12.0608056891666,9.21798691459952,9.30013131182261,8.53594670889715,8.61809110612024,1.44611903133999,1.45889494168829,1.21795131489632,1.23072722524461,1.23966960026689,1.25244551061518,26.1155230172019,25.0488038861424,24.0527988643617,22.9860797333021,23.4155466960041,22.3488275649446,95.5425949478328,94.3779763228608,95.1607050240334,93.9960863990614,95.1358713693479,93.9712527443759,5.01601536355146,5.66809891463952,5.37026149657964,6.0223450476677,5.43599767716889,6.08808122825695,1.91224909342209,1.91891350105989,2.24866731551,2.2553317231478,1.9343363943846,1.94100080202239,2.60106589137066,2.66671513617688,2.76907004875103,2.83471929355726,2.20364053740793,2.26928978221415,6.07862258529578,6.21074517444826,6.42094014800545,6.55306273715793,5.9102531350716,6.04237572422408,0.39841572666188,0.357113453223859,0.304883243697068,0.263580970259047,0.387345068962872,0.346042795524852,1.06921799124909,1.20282009507364,0.94044808692018,1.07405019074473,0.811579813064263,0.945181916888817,0.331212598663258,0.33283975399459,0.329320543001702,0.330947698333034,0.336895123285865,0.338522278617197,1.24530568828314,1.06435409731077,1.2345669053181,1.05361531434573,0.869315771162661,0.688364180190293,6.8551369232818,6.90741892289618,7.55044176650084,7.60272376611522,7.45672150460247,7.50900350421685
"47",28.6756872329033,30.0437412630524,30.7691215655255,32.1371755956746,30.5089636009063,31.8770176310554,0.527077718019646,0.625510091182934,0.543534103959092,0.64196647712238,0.386710770372642,0.48514314353593,33.5057527288225,37.1442015725598,37.6768518017662,41.3153006455035,34.5636797416861,38.2021285854234,10.702311914392,10.7844563116151,9.47051972781366,9.55266412503675,9.94580780017111,10.0279521973942,1.37489906392087,1.38767497426916,1.18856548745977,1.20134139780807,1.15055770494394,1.16333361529224,26.2564398804661,25.1897207494066,23.3908515989888,22.3241324679292,23.6981586646688,22.6314395336092,95.3898979110179,94.2252792860459,95.111919370191,93.947300745219,94.9120886057009,93.7474699807289,5.89060174710826,6.54268529819632,6.14138667365711,6.79347022474517,5.81539216947608,6.46747572056414,1.77929812478983,1.78596253242762,2.15854357766924,2.16520798530703,2.12982656342148,2.13649097105928,2.64277559914269,2.70842484394892,2.48631851527398,2.55196776008021,2.39319817966458,2.45884742447081,5.99036745577131,6.12249004492379,6.28346548359673,6.41558807274921,5.85750395723206,5.98962654638454,0.364901462832405,0.323599189394385,0.321246193645827,0.279943920207807,0.368054903687828,0.326752630249808,0.904577906797979,1.03818001062253,0.894982373359495,1.02858447718405,0.840823925200753,0.974426029025307,0.337443667743029,0.339070823074361,0.323898730889988,0.32552588622132,0.330423183287734,0.332050338619066,1.07724818967923,0.896296598706865,1.46733102605291,1.28637943508054,0.93132115627442,0.750369565302053,7.28517059415851,7.33745259377289,6.89261741878264,6.94489941839702,6.98639385394772,7.03867585356211
"48",29.0270173767599,30.395071406909,33.0662195507846,34.4342735809337,28.836009096069,30.2040631262181,0.596921843771443,0.695354216934731,0.578851940251107,0.677284313414395,0.284000848578221,0.382433221741509,32.0263068657458,35.6647557094831,38.8664369450707,42.504885788808,35.6419759993827,39.28042484312,11.1040162696104,11.1861606668334,10.135062126798,10.217206524021,9.09515900717962,9.17730340440271,1.46767436671815,1.48045027706644,1.19092682098843,1.20370273133672,1.22698841904409,1.23976432939238,26.6661715579638,25.5994524269043,23.4388044943353,22.3720853632758,23.2123693652217,22.1456502341621,95.679117164619,94.514498539647,94.9738292540992,93.8092106291272,95.0474295705416,93.8828109455696,4.99676499784934,5.64884854893739,5.05771550801575,5.70979905910381,5.97507761064227,6.62716116173032,1.83785930712467,1.84452371476246,2.17539914887644,2.18206355651423,2.00796495142663,2.01462935906443,2.65661821017933,2.72226745498556,2.5830976317895,2.64874687659573,2.19103619476878,2.256685439575,5.9431118415437,6.07523443069617,6.71710654547215,6.84922913462463,5.58947361912631,5.72159620827878,0.402684359344832,0.361382085906812,0.328720504165655,0.287418230727635,0.321072737670697,0.279770464232677,0.958236765115686,1.09183886894024,0.941233643455742,1.0748357472803,0.783394773810607,0.91699687763516,0.338332702098272,0.339959857429604,0.335637822596784,0.337264977928116,0.319840407457474,0.321467562788807,1.01306360828858,0.832112017316215,1.61130250952479,1.43035091855242,1.10911100020451,0.92815940923214,6.82375323538024,6.87603523499462,6.24443191233366,6.29671391194804,7.71138617325678,7.76366817287116
"49",30.1083106375892,31.4763646677383,31.9009963810954,33.2690504112445,33.1448168633491,34.5128708934982,0.587683960185522,0.68611633334881,0.594271960372983,0.692704333536271,0.530879960032854,0.629312333196143,34.9031957523769,38.5416445961142,38.9421633638495,42.5806122075869,37.5138814993474,41.1523303430847,11.5488152066366,11.6309596038597,9.4117459861134,9.4938903833365,9.63250688721845,9.71465128444154,1.36300130851076,1.37577721885906,1.20167488424086,1.21445079458916,1.30381792793944,1.31659383828773,24.9821294267266,23.915410295667,22.6724781253509,21.6057589942913,22.2626557591217,21.1959366280622,95.5089910855693,94.3443724605973,95.140615972715,93.975997347743,95.0527472981128,93.8881286731408,5.17139339511892,5.82347694620697,6.38761808555597,7.03970163664403,4.56097280867297,5.21305635976103,1.78305086773324,1.78971527537104,2.1447013811225,2.1513657887603,1.91291558129973,1.91957998893753,2.87917605231339,2.94482529711962,2.62840186130878,2.69405110611501,2.04353113818874,2.10918038299497,6.10257141185583,6.23469400100831,6.46694613247098,6.59906872162345,7.08159122348481,7.21371381263729,0.365121429161732,0.323819155723711,0.285780447762581,0.244478174324561,0.379527232436631,0.33822495899861,0.951302324995947,1.0849044288205,0.931869522073118,1.06547162589767,0.817492025398684,0.951094129223238,0.339209611303034,0.340836766634366,0.337061845733093,0.338689001064425,0.30015236575992,0.301779521091252,1.27916685523293,1.09821526426057,1.70483817248064,1.52388658150827,0.918034195934683,0.737082604962316,6.90302091795234,6.95530291756672,7.36173041150101,7.41401241111539,6.61772266507751,6.67000466469189
"50",29.6895454167471,31.0575994468962,33.0363118206518,34.4043658508009,30.4289632813354,31.7970173114845,0.525546448142566,0.623978821305854,0.521728631475098,0.620161004638386,0.423087089881324,0.521519463044612,33.2287507264172,36.8671995701545,40.2476256460804,43.8860744898177,34.6192638255641,38.2577126693014,11.0835177384757,11.1656621356988,9.80566818861733,9.88781258584042,8.60255104644672,8.68469544366981,1.40413716173208,1.41691307208037,1.20713345244274,1.21990936279103,1.17987936137794,1.19265527172623,25.9628191726298,24.8961000415702,23.7964296626495,22.72971053159,23.0087142322844,21.9419951012249,95.7134593223054,94.5488406973334,94.9768241883169,93.8122055633449,95.0567971446761,93.8921785197041,4.84648334370431,5.49856689479237,5.08868876143352,5.74077231252157,5.73262559018408,6.38470914127214,1.82446433261504,1.83112874025284,2.06435284718243,2.07101725482023,1.86268656486655,1.86935097250435,2.65985579167446,2.72550503648069,2.56878091433994,2.63443015914617,2.25958216714623,2.32523141195245,6.06520583510101,6.19732842425348,6.65125869823512,6.78338128738759,6.15806624974978,6.29018883890225,0.374814309253275,0.333512035815255,0.301226838624978,0.259924565186958,0.333167472211929,0.291865198773909,0.940342538581207,1.07394464240576,0.806839351112053,0.940441454936607,0.984986938110078,1.11858904193463,0.337584481924575,0.339211637255907,0.347861730002393,0.349488885333725,0.318187294619383,0.319814449950716,1.14686195612154,0.965910365149174,1.16291070829686,0.98195911732449,0.686763104760634,0.505811513788266,6.70221344910201,6.75449544871639,6.42427037353705,6.47655237315143,7.12369242666686,7.17597442628125
